"id","nom","prenom","email","sexe","date_naissance","date_deces","navs","numero_individu"
236,"Sabella","Meredith","meredith.sabella@sunrise.ch","M","2016-01-10",NULL,"756.8861.6356.28","20251024000236"
237,"Anand","Emily","emily.anand@gmail.com","M","1938-12-16",NULL,"756.2308.6373.58","20251024000237"
238,"Thompson","Caleb","caleb.thompson@hotmail.com","F","1976-02-01",NULL,"756.6543.6667.29","20251024000238"
239,"Railson","Michael","michael.railson@bluewin.ch","F","1994-06-11",NULL,"756.7580.4211.86","20251024000239"
240,"Oliver","Lawrence","lawrence.oliver@swissonline.ch","F","2002-07-28",NULL,"756.9567.2182.05","20251024000240"
241,"Rodman","Gretchen","gretchen.rodman@hotmail.com","F","2018-12-18",NULL,"756.5124.9143.22","20251024000241"
242,"Harris","Tiffany","tiffany.harris@bluewin.ch","M","1982-03-21",NULL,"756.9043.4413.29","20251024000242"
243,"Sullivan","Phil","phil.sullivan@hotmail.com","M","1984-01-13",NULL,"756.1072.1134.61","20251024000243"
244,"Sloan","Trevor","trevor.sloan@sunrise.ch","F","2002-06-29",NULL,"756.3408.9533.53","20251024000244"
245,"Kawai","Pieter","pieter.kawai@hotmail.com","M","2007-12-21",NULL,"756.0262.4056.89","20251024000245"
246,"Ryan","Tiffany","tiffany.ryan@bluewin.ch","F","1992-02-09",NULL,"756.0296.2690.38","20251024000246"
247,"Brown","Brian","brian.brown@bluewin.ch","F","1977-11-08",NULL,"756.6952.9880.04","20251024000247"
248,"Sun","Taylor","taylor.sun@swissonline.ch","F","1926-10-15",NULL,"756.7753.7894.17","20251024000248"
249,"Shridhar","Laura","laura.shridhar@swissonline.ch","F","2014-08-24",NULL,"756.5236.3277.85","20251024000249"
250,"Mehta","Gloria","gloria.mehta@bluewin.ch","M","1974-05-25",NULL,"756.0313.6895.02","20251024000250"
251,"Tang","Margaret","margaret.tang@bluewin.ch","M","1935-01-26",NULL,"756.1689.3573.72","20251024000251"
252,"Pal","Marie","marie.pal@bluewin.ch","F","1973-06-29",NULL,"756.4225.0229.01","20251024000252"
253,"Torres","Tamara","tamara.torres@swissonline.ch","M","1964-07-04",NULL,"756.5425.3302.95","20251024000253"
254,"Munoz","Sheena","sheena.munoz@gmail.com","F","1953-08-03",NULL,"756.4368.1974.19","20251024000254"
255,"Jenkins","Sara","sara.jenkins@bluewin.ch","F","1993-01-07",NULL,"756.6225.3579.43","20251024000255"
256,"Walker","Ricky","ricky.walker@bluewin.ch","F","1936-04-15",NULL,"756.5257.4628.32","20251024000256"
257,"Bebbington","Brent","brent.bebbington@swissonline.ch","F","2016-11-22",NULL,"756.5507.5027.40","20251024000257"
258,"Sabella","Beth","beth.sabella@swissonline.ch","M","2009-08-20",NULL,"756.0362.4085.88","20251024000258"
259,"Hu","Johnathan","johnathan.hu@hotmail.com","M","2007-08-23",NULL,"756.7648.1541.95","20251024000259"
260,"Nicholls","Armando","armando.nicholls@gmail.com","F","1996-07-21",NULL,"756.8810.8340.81","20251024000260"
261,"Chow","Jacqueline","jacqueline.chow@sunrise.ch","M","1966-09-11",NULL,"756.1125.6544.03","20251024000261"
262,"Edwards","Stacey","stacey.edwards@swissonline.ch","M","1930-12-16","2021-02-20","756.3539.9311.01","20251024000262"
263,"Cannata","Kendra","kendra.cannata@sunrise.ch","M","2004-01-30",NULL,"756.6553.1228.35","20251024000263"
264,"Sands","Maurizio","maurizio.sands@hotmail.com","F","1921-09-19","2019-05-18","756.3455.9867.17","20251024000264"
265,"Simmons","Robin","robin.simmons@swissonline.ch","M","1992-04-08",NULL,"756.3576.1116.10","20251024000265"
266,"Rovira Diez","Ram","ram.rovira diez@sunrise.ch","F","1999-06-11",NULL,"756.8221.6492.55","20251024000266"
267,"Robinett","Kristopher","kristopher.robinett@gmail.com","F","1979-07-26",NULL,"756.0268.5849.57","20251024000267"
268,"Xie","Fernando","fernando.xie@hotmail.com","F","1973-08-13",NULL,"756.9441.4593.90","20251024000268"
269,"Blue","Chad","chad.blue@sunrise.ch","M","1939-04-22",NULL,"756.2319.2493.02","20251024000269"
270,"Schultz","Sheena","sheena.schultz@sunrise.ch","M","1979-11-24",NULL,"756.6018.1585.47","20251024000270"
271,"Mirchandani","Bridget","bridget.mirchandani@hotmail.com","M","1998-04-22",NULL,"756.1805.1153.14","20251024000271"
272,"Serrano","Colleen","colleen.serrano@sunrise.ch","M","1997-11-13",NULL,"756.5962.9502.51","20251024000272"
273,"Simon","Rolando","rolando.simon@swissonline.ch","F","1999-08-09",NULL,"756.6105.3646.10","20251024000273"
274,"Raheem","Clinton","clinton.raheem@swissonline.ch","M","1989-03-27",NULL,"756.4908.6946.23","20251024000274"
275,"Travers","Jamie","jamie.travers@sunrise.ch","M","1953-01-03",NULL,"756.8404.0474.48","20251024000275"
276,"Brooks","Laura","laura.brooks@swissonline.ch","F","1935-03-09",NULL,"756.9553.9755.34","20251024000276"
277,"Wedge","Aidan","aidan.wedge@swissonline.ch","F","1982-04-12",NULL,"756.1674.8103.81","20251024000277"
278,"Javier Castrejón","Marcel","marcel.javier castrejon@sunrise.ch","F","1969-04-30",NULL,"756.4224.2090.82","20251024000278"
279,"Harris","Christopher","christopher.harris@gmail.com","M","1998-04-26",NULL,"756.9468.2897.92","20251024000279"
280,"Cannata","Susan","susan.cannata@gmail.com","F","1994-07-12",NULL,"756.8244.4107.67","20251024000280"
281,"Wagner","Naomi","naomi.wagner@bluewin.ch","F","1978-10-15",NULL,"756.6978.5912.84","20251024000281"
282,"Isla","Lance","lance.isla@swissonline.ch","F","1999-04-04",NULL,"756.5431.6900.71","20251024000282"
283,"Jimenez","Tristan","tristan.jimenez@bluewin.ch","F","1964-11-25",NULL,"756.9277.9606.41","20251024000283"
284,"Belson","Adriana","adriana.belson@gmail.com","M","1962-07-11",NULL,"756.5868.7364.47","20251024000284"
285,"Kennedy","Luke","luke.kennedy@gmail.com","M","1924-04-17",NULL,"756.6632.8485.75","20251024000285"
286,"Smith-Bates","Ruben","ruben.smith-bates@hotmail.com","F","2006-11-16",NULL,"756.6570.6654.33","20251024000286"
287,"Evans","Hector","hector.evans@hotmail.com","M","1983-05-14",NULL,"756.7420.1060.69","20251024000287"
288,"Ray","Brittney","brittney.ray@bluewin.ch","M","1930-11-11",NULL,"756.6320.1078.56","20251024000288"
289,"Henderson","Austin","austin.henderson@hotmail.com","F","1989-06-24",NULL,"756.7204.8796.07","20251024000289"
290,"Robinett","Jason","jason.robinett@gmail.com","M","1980-05-26",NULL,"756.4750.1130.33","20251024000290"
291,"Serventi","Andres","andres.serventi@swissonline.ch","F","1934-04-18",NULL,"756.4557.4859.59","20251024000291"
292,"Ray","Latasha","latasha.ray@swissonline.ch","F","2009-11-21",NULL,"756.4724.5048.95","20251024000292"
293,"Bradley","Jermaine","jermaine.bradley@sunrise.ch","M","1995-07-18",NULL,"756.5264.7843.81","20251024000293"
294,"Raje","Isaac","isaac.raje@gmail.com","M","1957-09-02",NULL,"756.6729.9633.15","20251024000294"
295,"Jenkins","Mohamed","mohamed.jenkins@bluewin.ch","M","1940-07-22",NULL,"756.1946.3503.95","20251024000295"
296,"Clark","Gavin","gavin.clark@sunrise.ch","M","1920-08-30",NULL,"756.6822.4133.44","20251024000296"
297,"Miller","Dave","dave.miller@sunrise.ch","F","1955-01-18",NULL,"756.9553.5646.61","20251024000297"
298,"Rovira Diez","Yiroyuki","yiroyuki.rovira diez@hotmail.com","M","2010-02-12",NULL,"756.6293.5149.76","20251024000298"
299,"Black","Dominique","dominique.black@sunrise.ch","M","1969-04-13",NULL,"756.6253.8191.77","20251024000299"
300,"Verhoff","Latasha","latasha.verhoff@hotmail.com","F","1941-01-29",NULL,"756.6128.6108.74","20251024000300"
301,"Holt","Mayra","mayra.holt@hotmail.com","M","2000-07-14",NULL,"756.5512.9888.52","20251024000301"
302,"Singh","Allison","allison.singh@swissonline.ch","M","1972-08-15",NULL,"756.0905.9992.76","20251024000302"
303,"Sato","Juha-Pekka","juha-pekka.sato@sunrise.ch","M","1947-12-18","2019-08-11","756.6588.0911.03","20251024000303"
304,"Ryan","Juan","juan.ryan@bluewin.ch","M","1994-02-07",NULL,"756.1302.2753.60","20251024000304"
305,"Stiller","Wendy","wendy.stiller@gmail.com","M","1996-08-18",NULL,"756.9439.6286.89","20251024000305"
306,"Hu","Isabel","isabel.hu@hotmail.com","F","1981-05-24",NULL,"756.5696.4795.84","20251024000306"
307,"Chavez","Cara","cara.chavez@hotmail.com","F","2010-09-25",NULL,"756.6679.6516.18","20251024000307"
308,"Turner","Bonnie","bonnie.turner@hotmail.com","M","2000-01-31",NULL,"756.5652.4301.40","20251024000308"
309,"Brown","Tammy","tammy.brown@swissonline.ch","M","1974-11-24",NULL,"756.1955.7845.86","20251024000309"
310,"Weadock","Anne","anne.weadock@gmail.com","F","1964-07-16",NULL,"756.8479.9543.31","20251024000310"
311,"Narayanan","Mindy","mindy.narayanan@gmail.com","M","2002-05-15",NULL,"756.4654.4045.51","20251024000311"
312,"Townsend","Jacquelyn","jacquelyn.townsend@hotmail.com","M","1980-03-14",NULL,"756.1010.4413.83","20251024000312"
313,"Sanz","Andre","andre.sanz@bluewin.ch","F","2000-10-13",NULL,"756.4533.1163.55","20251024000313"
314,"Butler","Jaclyn","jaclyn.butler@hotmail.com","F","2002-04-17",NULL,"756.6761.5344.00","20251024000314"
315,"Hill","Katherine","katherine.hill@gmail.com","F","1931-06-20",NULL,"756.9126.2992.45","20251024000315"
316,"Watson","Jacob","jacob.watson@hotmail.com","M","1974-06-03",NULL,"756.7574.0296.01","20251024000316"
317,"Russell","Ebony","ebony.russell@sunrise.ch","M","1965-10-01",NULL,"756.9978.4681.74","20251024000317"
318,"Baker","Andre","andre.baker@hotmail.com","F","1976-04-14",NULL,"756.7806.9266.64","20251024000318"
319,"Straatsma","Diana","diana.straatsma@hotmail.com","F","2019-12-23",NULL,"756.3420.4329.94","20251024000319"
320,"Black","Judith","judith.black@gmail.com","M","2013-06-19",NULL,"756.0449.8758.82","20251024000320"
321,"Robinson","Connor","connor.robinson@swissonline.ch","M","2007-06-07",NULL,"756.2770.8220.14","20251024000321"
322,"Goldberg","Meredith","meredith.goldberg@hotmail.com","F","1985-04-06",NULL,"756.2605.1518.54","20251024000322"
323,"Sands","Molly","molly.sands@hotmail.com","M","1975-03-21",NULL,"756.8408.5381.74","20251024000323"
324,"Jackson","Logan","logan.jackson@hotmail.com","F","1938-04-01",NULL,"756.5130.6562.84","20251024000324"
325,"Brooks","Ram","ram.brooks@bluewin.ch","F","1920-01-07",NULL,"756.2096.8423.66","20251024000325"
326,"Cai","Ariana","ariana.cai@swissonline.ch","M","2009-09-18",NULL,"756.4542.5481.85","20251024000326"
327,"Tanara","Jimmy","jimmy.tanara@gmail.com","M","1983-10-22",NULL,"756.4929.6051.41","20251024000327"
328,"Sandidge","Tyler","tyler.sandidge@gmail.com","F","1981-02-22",NULL,"756.0809.8523.35","20251024000328"
329,"Pritchett","Sean","sean.pritchett@bluewin.ch","F","1950-04-12",NULL,"756.6528.8221.50","20251024000329"
330,"Ready","Cathy","cathy.ready@gmail.com","M","1974-03-05",NULL,"756.0946.8287.76","20251024000330"
331,"Sharma","Paige","paige.sharma@bluewin.ch","M","1981-07-17",NULL,"756.7556.1665.22","20251024000331"
332,"Agbonile","Devin","devin.agbonile@bluewin.ch","M","1937-01-04",NULL,"756.9717.8798.31","20251024000332"
333,"Muñoz","Lee","lee.munoz@hotmail.com","M","1926-01-05",NULL,"756.8818.5528.59","20251024000333"
334,"Jordan","Joe","joe.jordan@gmail.com","F","2008-04-25",NULL,"756.6456.7935.95","20251024000334"
335,"Chavez","Geoffrey","geoffrey.chavez@swissonline.ch","F","2018-11-23",NULL,"756.2193.6341.45","20251024000335"
336,"Tanara","Begoña","begona.tanara@bluewin.ch","M","1938-12-18","2025-03-20","756.8193.5004.97","20251024000336"
337,"Seely","Katie","katie.seely@hotmail.com","M","1933-06-04",NULL,"756.6256.9037.72","20251024000337"
338,"Hu","Marie","marie.hu@hotmail.com","F","1931-11-05",NULL,"756.7600.1638.70","20251024000338"
339,"Lin","Alexa","alexa.lin@gmail.com","F","1947-03-21",NULL,"756.9634.0390.25","20251024000339"
340,"Ortega","Jade","jade.ortega@gmail.com","F","1966-08-02",NULL,"756.4820.2607.71","20251024000340"
341,"Rizaldy","Arianna","arianna.rizaldy@swissonline.ch","M","1970-05-09",NULL,"756.6054.2681.04","20251024000341"
342,"Murphy","Geoffrey","geoffrey.murphy@bluewin.ch","F","1995-11-06",NULL,"756.5142.8811.97","20251024000342"
343,"Ready","Sophia","sophia.ready@swissonline.ch","F","1985-03-11",NULL,"756.2849.1954.68","20251024000343"
344,"Sneath","Ashlee","ashlee.sneath@hotmail.com","F","1967-03-31",NULL,"756.4415.2525.20","20251024000344"
345,"Nath","Kathryn","kathryn.nath@sunrise.ch","M","1937-10-01",NULL,"756.8207.2943.07","20251024000345"
346,"Rodman","Birgit","birgit.rodman@gmail.com","F","1995-04-21",NULL,"756.8753.5618.68","20251024000346"
347,"Shepard","Carmen","carmen.shepard@hotmail.com","M","1996-12-16",NULL,"756.8660.4226.88","20251024000347"
348,"Yong","Devin","devin.yong@bluewin.ch","F","1947-06-21",NULL,"756.6035.7658.25","20251024000348"
349,"Salah","Melinda","melinda.salah@swissonline.ch","F","1929-02-15",NULL,"756.9035.3004.97","20251024000349"
350,"Holt","Julian","julian.holt@bluewin.ch","M","2016-05-14",NULL,"756.0253.1170.06","20251024000350"
351,"Johnston","Katherine","katherine.johnston@bluewin.ch","F","1929-09-18",NULL,"756.0792.3769.20","20251024000351"
352,"Uittenbogaard","Chad","chad.uittenbogaard@hotmail.com","M","1987-08-27",NULL,"756.4529.2912.13","20251024000352"
353,"Slaven","Claudia","claudia.slaven@swissonline.ch","M","1959-01-27",NULL,"756.9503.7756.20","20251024000353"
354,"Ruggiero","Irma","irma.ruggiero@bluewin.ch","F","1925-08-29",NULL,"756.4818.1547.57","20251024000354"
355,"Sanz","Adrian","adrian.sanz@bluewin.ch","M","1980-08-24",NULL,"756.7051.8481.34","20251024000355"
356,"Railson","Kelvin","kelvin.railson@bluewin.ch","M","1969-12-30",NULL,"756.4002.1764.56","20251024000356"
357,"Carter","Julie","julie.carter@sunrise.ch","F","2013-05-04",NULL,"756.8096.0132.23","20251024000357"
358,"Sun","Madeline","madeline.sun@hotmail.com","M","2016-03-30",NULL,"756.1675.4477.77","20251024000358"
359,"Leitão","Patrick","patrick.leitao@gmail.com","M","2010-11-27",NULL,"756.1140.4726.33","20251024000359"
360,"Thirunavukkarasu","Peter","peter.thirunavukkarasu@swissonline.ch","F","1972-09-21",NULL,"756.0879.7484.12","20251024000360"
361,"Pritchett","Douglas","douglas.pritchett@sunrise.ch","M","1923-06-25",NULL,"756.5651.9746.68","20251024000361"
362,"Weber","Cassie","cassie.weber@gmail.com","M","1957-11-29",NULL,"756.6666.7322.49","20251024000362"
363,"Yuan","Alexandria","alexandria.yuan@swissonline.ch","F","1922-09-02",NULL,"756.1191.4050.41","20251024000363"
364,"Morris","Francisco","francisco.morris@gmail.com","M","1985-02-05",NULL,"756.7701.2036.98","20251024000364"
365,"Hughes","Ronnie","ronnie.hughes@hotmail.com","F","1937-12-05",NULL,"756.5812.3482.63","20251024000365"
366,"Rana","Karla","karla.rana@bluewin.ch","F","2016-11-17",NULL,"756.0504.5657.29","20251024000366"
367,"Song","April","april.song@hotmail.com","M","1921-01-15","2025-02-23","756.7968.9354.71","20251024000367"
368,"Bell","Roger","roger.bell@bluewin.ch","M","1956-09-15",NULL,"756.5122.2964.67","20251024000368"
369,"Shan","Lloyd","lloyd.shan@bluewin.ch","F","1952-09-06",NULL,"756.8914.1276.11","20251024000369"
370,"Robinett","Allison","allison.robinett@swissonline.ch","F","1993-08-07",NULL,"756.7654.2727.93","20251024000370"
371,"Mitchell","Kenneth","kenneth.mitchell@gmail.com","F","1934-06-04",NULL,"756.9535.5381.45","20251024000371"
372,"Gonzalez","Hany","hany.gonzalez@hotmail.com","F","1924-10-11",NULL,"756.9902.8072.48","20251024000372"
373,"Rivas","Ana","ana.rivas@sunrise.ch","M","1932-08-05",NULL,"756.8879.6074.78","20251024000373"
374,"Liang","Amanda","amanda.liang@swissonline.ch","M","1996-07-30",NULL,"756.0673.5800.12","20251024000374"
375,"Zhao","Robyn","robyn.zhao@gmail.com","M","1985-04-21",NULL,"756.1380.5785.45","20251024000375"
376,"Nara","Andres","andres.nara@swissonline.ch","M","1942-12-02",NULL,"756.4080.1471.91","20251024000376"
377,"Kawai","Jocelyn","jocelyn.kawai@hotmail.com","F","1934-02-24",NULL,"756.6838.7529.90","20251024000377"
378,"Macagno","Stanley","stanley.macagno@bluewin.ch","M","1951-02-06",NULL,"756.8571.7082.45","20251024000378"
379,"Simpson","Rolando","rolando.simpson@gmail.com","M","1988-11-04",NULL,"756.3191.0757.30","20251024000379"
380,"Sazanovich","Adriana","adriana.sazanovich@swissonline.ch","F","1943-06-20",NULL,"756.6134.2129.45","20251024000380"
381,"Allen","Ken","ken.allen@bluewin.ch","F","1969-01-10",NULL,"756.8445.2461.89","20251024000381"
382,"Turner","Jeremy","jeremy.turner@sunrise.ch","F","1961-03-01",NULL,"756.4265.5060.95","20251024000382"
383,"Thirunavukkarasu","Amanda","amanda.thirunavukkarasu@sunrise.ch","M","1931-10-04",NULL,"756.8820.8593.65","20251024000383"
384,"Wright","Courtney","courtney.wright@gmail.com","F","1952-03-24",NULL,"756.1378.7715.89","20251024000384"
385,"Bradley","Faith","faith.bradley@swissonline.ch","M","1936-09-21",NULL,"756.6979.7511.16","20251024000385"
386,"Guo","Rakesh","rakesh.guo@swissonline.ch","F","2008-06-02",NULL,"756.4256.5962.18","20251024000386"
387,"Sousa","Clayton","clayton.sousa@hotmail.com","M","1960-02-18",NULL,"756.4745.0581.05","20251024000387"
388,"Wycoff","Kristina","kristina.wycoff@bluewin.ch","F","2004-08-22",NULL,"756.3065.2210.09","20251024000388"
389,"Ramirez","Jenna","jenna.ramirez@swissonline.ch","M","1992-08-31",NULL,"756.5174.7865.20","20251024000389"
390,"Sara","Tonya","tonya.sara@bluewin.ch","M","1971-01-18",NULL,"756.5109.7758.90","20251024000390"
391,"Goel","Andre","andre.goel@hotmail.com","M","1946-09-30",NULL,"756.5965.5859.28","20251024000391"
392,"Arun","Denise","denise.arun@gmail.com","M","1988-04-09",NULL,"756.3148.2410.33","20251024000392"
393,"Brooks","Kyle","kyle.brooks@bluewin.ch","F","2006-11-17",NULL,"756.5399.6544.14","20251024000393"
394,"Mitchell","Marissa","marissa.mitchell@hotmail.com","F","2014-10-22",NULL,"756.6967.7813.01","20251024000394"
395,"Brown","Madison","madison.brown@swissonline.ch","F","1944-01-09",NULL,"756.3846.3782.46","20251024000395"
396,"Nicholls","Giorgio","giorgio.nicholls@swissonline.ch","F","1929-02-11",NULL,"756.7910.3312.97","20251024000396"
397,"Shepard","Tony","tony.shepard@gmail.com","F","2000-09-27",NULL,"756.1273.1670.13","20251024000397"
398,"Wedge","Alícia","alicia.wedge@gmail.com","M","1930-09-28",NULL,"756.3203.7230.91","20251024000398"
399,"Slattengren","Laura","laura.slattengren@gmail.com","M","1996-01-10",NULL,"756.7861.3550.87","20251024000399"
400,"Sam","Eric","eric.sam@swissonline.ch","M","1985-04-05",NULL,"756.4679.3430.49","20251024000400"
401,"Ready","David","david.ready@bluewin.ch","M","2008-10-06",NULL,"756.0709.3272.73","20251024000401"
402,"Prasad","Elijah","elijah.prasad@swissonline.ch","F","1943-05-27",NULL,"756.0705.5450.27","20251024000402"
403,"Weadock","Nancy","nancy.weadock@sunrise.ch","F","2020-04-20",NULL,"756.0970.2516.59","20251024000403"
404,"Campbell","Blake","blake.campbell@bluewin.ch","M","1990-08-08",NULL,"756.3005.2723.48","20251024000404"
405,"Son","Kurt","kurt.son@sunrise.ch","M","1991-11-25",NULL,"756.9124.5128.13","20251024000405"
406,"Romero","Mircea","mircea.romero@gmail.com","F","1955-08-21",NULL,"756.0838.7236.61","20251024000406"
407,"Lopez","Jacob","jacob.lopez@swissonline.ch","F","1979-03-12",NULL,"756.0325.4895.80","20251024000407"
408,"Torres","Caleb","caleb.torres@gmail.com","F","1944-06-18",NULL,"756.3334.1870.43","20251024000408"
409,"Hurtado","Philip","philip.hurtado@swissonline.ch","M","1943-12-17",NULL,"756.1655.2562.70","20251024000409"
410,"Carlson","Bianca","bianca.carlson@swissonline.ch","M","1932-06-22",NULL,"756.2119.0583.40","20251024000410"
411,"Russell","Lydia","lydia.russell@sunrise.ch","M","1962-03-13",NULL,"756.9603.4126.17","20251024000411"
412,"Stiller","Donna","donna.stiller@gmail.com","F","1928-10-19",NULL,"756.0071.4581.66","20251024000412"
413,"Rivas","Dominic","dominic.rivas@sunrise.ch","M","1935-07-04",NULL,"756.1835.8041.36","20251024000413"
414,"Xu","Logan","logan.xu@swissonline.ch","F","1925-07-12",NULL,"756.3424.7247.55","20251024000414"
415,"Madan","Angelica","angelica.madan@swissonline.ch","M","1952-10-22",NULL,"756.2208.9602.86","20251024000415"
